id_aerogenerateur;id_parc;code_insee;nom_commune;code_dept;code_reg;puissance;hauteur_totale;hauteur_mat_nacelle;diametre_rotor;cote_ngf;periode_allumage_lib;periode_allumage_desc;type_feu_lib;type_feu_desc;date_mise_en_service;constructeur;reference_modele;x_aerogenerateur;y_aerogenerateur;epsg;libelle;date_maj;nom_eolienne
0010013584_E2;0010013584;28190;GUILLONVILLE;28;24;2.20;135.00;81.00;110.00;135.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V110-2.2MW;597211.0;6779005.0;2154;Lambert-93;2022-09-28;
0010013584_E3;0010013584;28108;CORMAINVILLE;28;24;2.20;135.00;81.00;110.00;136.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V110-2.2MW;597469.0;6780832.0;2154;Lambert-93;2022-09-28;
0010013584_E4;0010013584;28190;GUILLONVILLE;28;24;2.20;135.00;81.00;110.00;134.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V110-2.2MW;597647.0;6780435.0;2154;Lambert-93;2022-09-28;
0010013584_E5;0010013584;28190;GUILLONVILLE;28;24;2.20;135.00;81.00;110.00;136.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V110-2.2MW;598008.0;6779507.0;2154;Lambert-93;2022-09-28;
0010013584_E6;0010013584;28190;GUILLONVILLE;28;24;2.20;135.00;81.00;110.00;136.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V110-2.2MW;599013.0;6779986.0;2154;Lambert-93;2022-09-28;
0010013584_E7;0010013584;28108;CORMAINVILLE;28;24;2.20;135.00;81.00;110.00;133.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V110-2.2MW;598609.0;6781697.0;2154;Lambert-93;2022-09-28;
0010013584_E8;0010013584;28114;COURBEHAYE;28;24;2.20;135.00;81.00;110.00;135.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V110-2.2MW;599021.0;6781401.0;2154;Lambert-93;2022-09-28;
0010013584_E9;0010013584;28114;COURBEHAYE;28;24;2.20;135.00;81.00;110.00;138.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V110-2.2MW;599404.0;6781077.0;2154;Lambert-93;2022-09-28;
0010013584_E10;0010013584;28108;CORMAINVILLE;28;24;2.20;135.00;81.00;110.00;136.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V110-2.2MW;598510.0;6782800.0;2154;Lambert-93;2022-09-28;
0003012061_E1;0003012061;51446;PRINGY;51;44;3.30;146.00;80.00;132.00;159.000;Jour et Nuit;;Feux à éclats;;2021-01-06;Gamesa;G132;805169.06;6852518.5;2154;Lambert-93;2022-09-29;
0003012061_E2;0003012061;51446;PRINGY;51;44;3.30;146.00;80.00;132.00;148.000;Jour et Nuit;;Feux à éclats;;2021-01-06;Gamesa;G132;805706.1;6852900.5;2154;Lambert-93;2022-09-29;
0003012061_E3;0003012061;51446;PRINGY;51;44;3.30;146.00;80.00;132.00;128.000;Jour et Nuit;;Feux à éclats;;2021-01-06;Gamesa;G132;805868.3;6852584.5;2154;Lambert-93;2022-09-29;
0003012061_E4;0003012061;51446;PRINGY;51;44;3.30;146.00;80.00;132.00;142.000;Jour et Nuit;;Feux à éclats;;2021-01-06;Gamesa;G132;806025.0;6852211.5;2154;Lambert-93;2022-09-29;
0003012061_E5;0003012061;51167;COOLE;51;44;3.30;146.00;80.00;132.00;146.000;Jour et Nuit;;Feux à éclats;;2021-01-06;Gamesa;G132;806047.3;6851775.5;2154;Lambert-93;2022-09-29;
0003012061_E6;0003012061;51167;COOLE;51;44;3.30;146.00;80.00;132.00;145.000;Jour et Nuit;;Feux à éclats;;2021-01-06;Gamesa;G132;806082.94;6851380.0;2154;Lambert-93;2022-09-29;
0003012061_E7;0003012061;51167;COOLE;51;44;3.30;146.00;80.00;132.00;142.000;Jour et Nuit;;Feux à éclats;;2021-01-06;Gamesa;G132;806119.0;6851046.5;2154;Lambert-93;2022-09-29;
0003012061_E8;0003012061;51167;COOLE;51;44;3.30;146.00;80.00;132.00;146.000;Jour et Nuit;;Feux à éclats;;2021-01-06;Gamesa;G132;806204.94;6850573.0;2154;Lambert-93;2022-09-29;
0003012061_E9;0003012061;51446;PRINGY;51;44;3.30;146.00;80.00;132.00;133.000;Jour et Nuit;;Feux à éclats;;2021-01-06;Gamesa;G132;806221.3;6853213.0;2154;Lambert-93;2022-09-29;
0003012061_E10;0003012061;51446;PRINGY;51;44;3.30;146.00;80.00;132.00;131.000;Jour et Nuit;;Feux à éclats;;2021-01-06;Gamesa;G132;806376.4;6852754.0;2154;Lambert-93;2022-09-29;
0003012061_E11;0003012061;51446;PRINGY;51;44;3.30;146.00;80.00;132.00;134.000;Jour et Nuit;;Feux à éclats;;2021-01-06;Gamesa;G132;806684.7;6852445.5;2154;Lambert-93;2022-09-29;
0003012061_E12;0003012061;51446;PRINGY;51;44;3.30;146.00;80.00;132.00;140.000;Jour et Nuit;;Feux à éclats;;2021-01-06;Gamesa;G132;806723.25;6851822.5;2154;Lambert-93;2022-09-29;
0003012061_E13;0003012061;51446;PRINGY;51;44;3.30;146.00;80.00;132.00;135.000;Jour et Nuit;;Feux à éclats;;2021-01-06;Gamesa;G132;806774.4;6851476.5;2154;Lambert-93;2022-09-29;
0003012061_E14;0003012061;51446;PRINGY;51;44;3.30;146.00;80.00;132.00;154.000;Jour et Nuit;;Feux à éclats;;2021-01-06;Gamesa;G132;806752.25;6851133.5;2154;Lambert-93;2022-09-29;
0003012061_E15;0003012061;51167;COOLE;51;44;3.30;146.00;80.00;132.00;162.000;Jour et Nuit;;Feux à éclats;;2021-01-06;Gamesa;G132;806733.4;6850783.5;2154;Lambert-93;2022-09-29;
0005108201_E1;0005108201;80642;PROUVILLE;80;32;2.20;130.00;80.00;100.00;136.000;Jour et Nuit;;Feux à éclats;;2022-01-16;VESTAS;V100-2.2MW;637093.5;7007140.0;2154;Lambert-93;2022-09-29;
0005108201_E2;0005108201;80642;PROUVILLE;80;32;2.20;130.00;80.00;100.00;136.000;Jour et Nuit;;Feux à éclats;;2022-01-16;VESTAS;V100-2.2MW;637705.5;7007166.0;2154;Lambert-93;2022-09-29;
0005108201_E3;0005108201;80642;PROUVILLE;80;32;2.20;130.00;80.00;100.00;130.000;Jour et Nuit;;Feux à éclats;;2022-01-16;VESTAS;V100-2.2MW;637900.2;7007394.5;2154;Lambert-93;2022-09-29;
0005306822_E1;0005306822;50364;MUNEVILLE-LE-BINGARD;50;28;2.00;168.50;120.00;97.00;39.000;Jour et Nuit;;Feux à éclats;;2021-07-14;Gamesa;G97;376363.03;6904282.5;2154;Lambert-93;2022-09-29;
0005306822_E2;0005306822;50550;SAINT-SAUVEUR-VILLAGES;50;28;2.00;168.50;120.00;97.00;35.000;Jour et Nuit;;Feux à éclats;;2022-09-17;Gamesa;G97;376755.28;6904472.0;2154;Lambert-93;2022-09-29;
0005306822_E3;0005306822;50550;SAINT-SAUVEUR-VILLAGES;50;28;2.00;168.50;120.00;97.00;33.000;Jour et Nuit;;Feux à éclats;;2021-07-14;Gamesa;G97;377005.7;6904793.5;2154;Lambert-93;2022-09-29;
0005306822_E4;0005306822;50328;MILLIERES;50;28;2.00;168.50;120.00;97.00;35.000;Jour et Nuit;;Feux à éclats;;2021-07-14;Gamesa;G97;376250.44;6904694.5;2154;Lambert-93;2022-09-29;
0005306822_E5;0005306822;50364;MUNEVILLE-LE-BINGARD;50;28;2.00;168.50;120.00;97.00;38.000;Jour et Nuit;;Feux à éclats;;2021-07-14;Gamesa;G97;375882.47;6904546.5;2154;Lambert-93;2022-09-29;
0005403209_E1;0005403209;89134;CUSSY LES FORGES;89;27;2.20;150.00;95.00;110.00;321.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V110-2.2MW;778735.0;6708121.0;2154;Lambert-93;2022-09-29;
0005403209_E2;0005403209;89134;CUSSY LES FORGES;89;27;2.20;150.00;95.00;110.00;322.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V110-2.2MW;779011.0;6707871.0;2154;Lambert-93;2022-09-29;
0005403209_E3;0005403209;89134;CUSSY LES FORGES;89;27;2.20;150.00;95.00;110.00;335.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V110-2.2MW;779315.0;6707636.0;2154;Lambert-93;2022-09-29;
0005403209_E4;0005403209;89134;CUSSY LES FORGES;89;27;2.20;150.00;95.00;110.00;328.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V110-2.2MW;779633.0;6707429.0;2154;Lambert-93;2022-09-29;
0005403209_E5;0005403209;89134;CUSSY LES FORGES;89;27;2.20;150.00;95.00;110.00;332.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V110-2.2MW;779917.0;6707138.0;2154;Lambert-93;2022-09-29;
0005518249_E1;0005518249;22206;CHATELAUDREN-PLOUAGAT;22;53;2.10;128.50;80.00;97.00;246.000;Jour et Nuit;;Feux à éclats;;2017-09-22;Gamesa;G97;257504.81;6838385.0;2154;Lambert-93;2022-09-29;
0005518249_E2;0005518249;22206;CHATELAUDREN-PLOUAGAT;22;53;2.10;128.50;80.00;97.00;254.000;Jour et Nuit;;Feux à éclats;;2017-09-22;Gamesa;G97;257408.69;6837954.5;2154;Lambert-93;2022-09-29;
0005518249_E3;0005518249;22011;BOQUEHO;22;53;2.10;128.50;80.00;97.00;258.000;Jour et Nuit;;Feux à éclats;;2017-09-22;Gamesa;G97;257454.3;6837669.5;2154;Lambert-93;2022-09-29;
0005518249_E4;0005518249;22011;BOQUEHO;22;53;2.10;128.50;80.00;97.00;272.000;Jour et Nuit;;Feux à éclats;;2017-09-22;Gamesa;G97;257569.38;6837469.5;2154;Lambert-93;2022-09-29;
0005704348_E1;0005704348;08250;LEFFINCOURT;08;44;2.00;123.00;78.00;90.00;151.000;Jour et Nuit;;Feux à éclats;;2010-12-07;SGRE;G90-2MW;812272.0;6920347.0;2154;Lambert-93;2022-09-29;
0005704348_E2;0005704348;08250;LEFFINCOURT;08;44;2.00;123.00;78.00;90.00;156.000;Jour et Nuit;;Feux à éclats;;2010-12-07;SGRE;G90-2MW;812777.0;6920418.0;2154;Lambert-93;2022-09-29;
0005704348_E3;0005704348;08250;LEFFINCOURT;08;44;2.00;123.00;78.00;90.00;169.000;Jour et Nuit;;Feux à éclats;;2010-12-07;SGRE;G90-2MW;813271.0;6920524.0;2154;Lambert-93;2022-09-29;
0005704348_E4;0005704348;08250;LEFFINCOURT;08;44;2.00;123.00;78.00;90.00;180.000;Jour et Nuit;;Feux à éclats;;2010-12-07;SGRE;G90-2MW;813751.0;6920679.0;2154;Lambert-93;2022-09-29;
0005704348_E5;0005704348;08250;LEFFINCOURT;08;44;2.00;123.00;78.00;90.00;175.000;Jour et Nuit;;Feux à éclats;;2010-12-07;SGRE;G90-2MW;814238.0;6920626.0;2154;Lambert-93;2022-09-29;
0005704348_E6;0005704348;08250;LEFFINCOURT;08;44;2.00;123.00;78.00;90.00;176.000;Jour et Nuit;;Feux à éclats;;2010-12-07;SGRE;G90-2MW;814652.0;6920514.0;2154;Lambert-93;2022-09-29;
0005704348_E7;0005704348;08077;BOURCQ;08;44;2.00;123.00;78.00;90.00;172.000;Jour et Nuit;;Feux à éclats;;2010-12-07;SGRE;G90-2MW;815196.0;6920466.0;2154;Lambert-93;2022-09-29;
0005704348_E8;0005704348;08130;CONTREUVE;08;44;2.00;123.00;78.00;90.00;170.000;Jour et Nuit;;Feux à éclats;;2010-12-07;SGRE;G90-2MW;815030.0;6919387.0;2154;Lambert-93;2022-09-29;
0005704348_E9;0005704348;08410;SEMIDE;08;44;2.00;123.00;78.00;90.00;184.000;Jour et Nuit;;Feux à éclats;;2010-12-07;SGRE;G90-2MW;814580.0;6919372.0;2154;Lambert-93;2022-09-29;
0005704348_E10;0005704348;08410;SEMIDE;08;44;2.00;123.00;78.00;90.00;175.000;Jour et Nuit;;Feux à éclats;;2010-12-07;SGRE;G90-2MW;813917.0;6919143.0;2154;Lambert-93;2022-09-29;
0005704348_E11;0005704348;08410;SEMIDE;08;44;2.00;123.00;78.00;90.00;163.000;Jour et Nuit;;Feux à éclats;;2010-12-07;SGRE;G90-2MW;813212.0;6918949.0;2154;Lambert-93;2022-09-29;
0005704348_E12;0005704348;08410;SEMIDE;08;44;2.00;123.00;78.00;90.00;140.000;Jour et Nuit;;Feux à éclats;;2010-12-07;SGRE;G90-2MW;812543.0;6918766.0;2154;Lambert-93;2022-09-29;
0005704348_E13;0005704348;08264;MACHAULT;08;44;2.00;123.00;78.00;90.00;154.000;Jour et Nuit;;Feux à éclats;;2010-12-07;SGRE;G90-2MW;811505.0;6917024.0;2154;Lambert-93;2022-09-29;
0005704348_E14;0005704348;08264;MACHAULT;08;44;2.00;123.00;78.00;90.00;144.000;Jour et Nuit;;Feux à éclats;;2010-12-07;SGRE;G90-2MW;810920.0;6916757.0;2154;Lambert-93;2022-09-29;
0005704348_E15;0005704348;08264;MACHAULT;08;44;2.00;123.00;78.00;90.00;152.000;Jour et Nuit;;Feux à éclats;;2010-12-07;SGRE;G90-2MW;810226.0;6916524.0;2154;Lambert-93;2022-09-29;
0005704348_E16;0005704348;08264;MACHAULT;08;44;2.00;123.00;78.00;90.00;146.000;Jour et Nuit;;Feux à éclats;;2010-12-07;SGRE;G90-2MW;809594.0;6916221.0;2154;Lambert-93;2022-09-29;
0005704681_E1;0005704681;52401;POULANGY;52;44;2.20;150.00;95.00;110.00;364.000;Jour et Nuit;;Feux à éclats;;2020-11-04;VESTAS;V110-2.2MW;867846.0;6772284.0;2154;Lambert-93;2022-09-29;
0005704681_E2;0005704681;52401;POULANGY;52;44;2.20;150.00;95.00;110.00;373.000;Jour et Nuit;;Feux à éclats;;2020-11-04;VESTAS;V110-2.2MW;868308.94;6772060.0;2154;Lambert-93;2022-09-29;
0005704681_E3;0005704681;52401;POULANGY;52;44;2.20;150.00;95.00;110.00;392.000;Jour et Nuit;;Feux à éclats;;2020-11-04;VESTAS;V110-2.2MW;868800.9;6771721.0;2154;Lambert-93;2022-09-29;
0005704681_E4;0005704681;52295;LOUVIERES;52;44;2.20;150.00;95.00;110.00;411.000;Jour et Nuit;;Feux à éclats;;2020-11-04;VESTAS;V110-2.2MW;870221.94;6771602.0;2154;Lambert-93;2022-09-29;
0005704681_E5;0005704681;52295;LOUVIERES;52;44;2.20;150.00;95.00;110.00;408.000;Jour et Nuit;;Feux à éclats;;2020-11-04;VESTAS;V110-2.2MW;870522.1;6771302.0;2154;Lambert-93;2022-09-29;
0003103660_E1;0003103660;87057;DOMPIERRE-LES-EGLISES;87;75;3.00;165.00;102.00;126.00;280.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V126-3.0MW;561590.0;6567197.0;2154;Lambert-93;2022-10-20;
0003103660_E2;0003103660;87057;DOMPIERRE-LES-EGLISES;87;75;3.00;165.00;102.00;126.00;290.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V126-3.0MW;562159.0;6567454.0;2154;Lambert-93;2022-10-20;
0003103660_E4;0003103660;87206;VILLEFAVARD;87;75;2.20;163.00;106.00;110.00;293.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V110-2.2MW;563261.0;6564710.0;2154;Lambert-93;2022-10-20;
0003103660_E3;0003103660;87057;DOMPIERRE-LES-EGLISES;87;75;3.00;165.00;102.00;126.00;296.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V126-3.0MW;562490.0;6568052.0;2154;Lambert-93;2022-10-20;
0003103660_E5;0003103660;87057;DOMPIERRE-LES-EGLISES;87;75;2.20;163.00;106.00;110.00;294.000;Jour;;Feux fixes;;;VESTAS;V110-2.2MW;563945.0;6565441.0;2154;Lambert-93;2022-10-20;
0003103660_E6;0003103660;87057;DOMPIERRE-LES-EGLISES;87;75;2.20;163.00;106.00;110.00;291.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V110-2.2MW;564449.0;6565703.0;2154;Lambert-93;2022-10-20;
0003701904_E1;0003701904;11111;CRUSCADES;11;76;2.35;109.91;71.31;82.00;32.000;Jour et Nuit;;Feux à éclats;;;ENERCON;E-82 E4;686327.2;6233838.0;2154;Lambert-93;2022-10-20;
0006209311_E1;0006209311;55534;VAUDEVILLE LE HAUT;55;44;2.05;121.00;80.00;82.00;441.000;Jour et Nuit;;Feux à éclats;;2009-01-15;Senvion;MM 82;891078.0;6820537.0;2154;Lambert-93;2022-09-29;
0006209311_E2;0006209311;55534;VAUDEVILLE LE HAUT;55;44;2.05;121.00;80.00;82.00;430.000;Jour et Nuit;;Feux à éclats;;2009-01-15;Senvion;MM 82;891289.0;6820174.0;2154;Lambert-93;2022-09-29;
0006209311_E3;0006209311;55534;VAUDEVILLE LE HAUT;55;44;2.05;121.00;80.00;82.00;416.000;Jour et Nuit;;Feux à éclats;;2009-01-15;Senvion;MM 82;891256.0;6819742.0;2154;Lambert-93;2022-09-29;
0006209311_E4;0006209311;55534;VAUDEVILLE LE HAUT;55;44;2.05;121.00;80.00;82.00;409.000;Jour et Nuit;;Feux à éclats;;2009-01-15;Senvion;MM 82;891680.0;6819346.0;2154;Lambert-93;2022-09-29;
0006209313_E1;0006209313;55421;REFFROY;55;44;2.05;121.00;80.00;82.00;387.000;Jour et Nuit;;Feux à éclats;;2005-12-07;Senvion;MM 82;881793.0;6838120.0;2154;Lambert-93;2022-09-29;
0006209313_E2;0006209313;55421;REFFROY;55;44;2.05;121.00;80.00;82.00;394.000;Jour et Nuit;;Feux à éclats;;2005-12-07;Senvion;MM 82;882153.0;6838105.0;2154;Lambert-93;2022-09-29;
0006209313_E3;0006209313;55421;REFFROY;55;44;2.05;121.00;80.00;82.00;387.000;Jour et Nuit;;Feux à éclats;;2005-12-07;Senvion;MM 82;882558.0;6838044.0;2154;Lambert-93;2022-09-29;
0006209313_E4;0006209313;55421;REFFROY;55;44;2.05;121.00;80.00;82.00;387.000;Jour et Nuit;;Feux à éclats;;2005-12-07;Senvion;MM 82;883067.0;6838474.0;2154;Lambert-93;2022-09-29;
0006209313_E5;0006209313;55421;REFFROY;55;44;2.05;121.00;80.00;82.00;379.000;Jour et Nuit;;Feux à éclats;;2005-12-07;Senvion;MM 82;883052.0;6838067.0;2154;Lambert-93;2022-09-29;
0006209313_E6;0006209313;55421;REFFROY;55;44;2.05;121.00;80.00;82.00;365.000;Jour et Nuit;;Feux à éclats;;2005-12-07;Senvion;MM 82;882331.0;6838724.0;2154;Lambert-93;2022-09-29;
0006209313_E7;0006209313;55421;REFFROY;55;44;2.05;121.00;80.00;82.00;376.000;Jour et Nuit;;Feux à éclats;;2005-12-07;Senvion;MM 82;883684.0;6838783.0;2154;Lambert-93;2022-09-29;
0003703049_E2;0003703049;48127;MONTS-DE-RANDON;48;76;4.20;150.00;93.00;117.00;1401.000;Jour;;Feux à éclats;;;VESTAS;V117-4.2MW;741911.0;6398029.0;2154;Lambert-93;2022-10-19;
0003703049_E4;0003703049;48127;MONTS-DE-RANDON;48;76;4.20;150.00;93.00;117.00;1396.000;Jour;;Feux à éclats;;;VESTAS;V117-4.2MW;742460.0;6397672.0;2154;Lambert-93;2022-10-19;
0003703049_E5;0003703049;48127;MONTS-DE-RANDON;48;76;4.20;150.00;93.00;117.00;1434.000;Jour;;Feux à éclats;;;VESTAS;V117-4.2MW;742715.0;6397389.0;2154;Lambert-93;2022-10-19;
0003703049_E1;0003703049;48127;MONTS-DE-RANDON;48;76;4.20;150.00;93.00;117.00;1384.000;Jour;;Feux à éclats;;;VESTAS;V117-4.2MW;741590.0;6398231.0;2154;Lambert-93;2022-10-19;
0003703049_E3;0003703049;48127;MONTS-DE-RANDON;48;76;4.20;150.00;93.00;117.00;1384.000;Jour;;Feux à éclats;;;VESTAS;V117-4.2MW;742192.0;6397877.0;2154;Lambert-93;2022-10-19;
0010012465_E1;0010012465;28183;GOMMERVILLE;28;24;2.35;150.00;104.00;92.00;145.000;Jour et Nuit;;Feux à éclats;;2018-09-14;ENERCON;E-92;623684.0;6803890.0;2154;Lambert-93;2022-10-19;
0010012465_E2;0010012465;28183;GOMMERVILLE;28;24;2.35;150.00;104.00;92.00;145.000;Jour et Nuit;;Feux à éclats;;2018-09-14;ENERCON;E-92;623567.0;6804187.0;2154;Lambert-93;2022-10-19;
0010012465_E3;0010012465;28183;GOMMERVILLE;28;24;2.35;150.00;104.00;92.00;145.000;Jour et Nuit;;Feux à éclats;;2018-09-14;ENERCON;E-92;623462.0;6804555.0;2154;Lambert-93;2022-10-19;
0010012465_E4;0010012465;28183;GOMMERVILLE;28;24;2.35;150.00;104.00;92.00;144.000;Jour et Nuit;;Feux à éclats;;2018-09-14;ENERCON;E-92;623361.8;6804894.0;2154;Lambert-93;2022-10-19;
0006209313_E8;0006209313;55421;REFFROY;55;44;2.05;121.00;80.00;82.00;361.000;Jour et Nuit;;Feux à éclats;;2005-12-07;Senvion;MM 82;882918.0;6839075.0;2154;Lambert-93;2022-09-29;
0006209316_E1;0006209316;55446;RUMONT;55;44;2.05;121.00;80.00;82.00;361.000;Jour et Nuit;;Feux à éclats;;2006-10-01;Senvion;MM 82;869153.0;6861464.0;2154;Lambert-93;2022-09-29;
0006209316_E2;0006209316;55446;RUMONT;55;44;2.05;121.00;80.00;82.00;357.000;Jour et Nuit;;Feux à éclats;;2006-10-01;Senvion;MM 82;868798.0;6861500.0;2154;Lambert-93;2022-09-29;
0006209316_E3;0006209316;55446;RUMONT;55;44;2.05;121.00;80.00;82.00;346.000;Jour et Nuit;;Feux à éclats;;2006-10-01;Senvion;MM 82;868419.0;6861586.0;2154;Lambert-93;2022-09-29;
0006209316_E4;0006209316;55446;RUMONT;55;44;2.05;121.00;80.00;82.00;337.000;Jour et Nuit;;Feux à éclats;;2006-10-01;Senvion;MM 82;868077.0;6861663.0;2154;Lambert-93;2022-09-29;
0006209316_E5;0006209316;55178;ERIZE ST DIZIER;55;44;2.05;121.00;80.00;82.00;352.000;Jour et Nuit;;Feux à éclats;;2006-10-01;Senvion;MM 82;869158.0;6861036.0;2154;Lambert-93;2022-09-29;
0006209316_E6;0006209316;55446;RUMONT;55;44;2.05;121.00;80.00;82.00;346.000;Jour et Nuit;;Feux à éclats;;2006-10-01;Senvion;MM 82;868111.0;6861067.0;2154;Lambert-93;2022-09-29;
0006209339_E1;0006209339;55128;COURCELLES SUR AIRE;55;44;2.00;123.00;78.00;90.00;308.000;Jour et Nuit;;Feux à éclats;;2007-09-30;SGRE;G90-2MW;863104.0;6871940.0;2154;Lambert-93;2022-09-29;
0006209339_E2;0006209339;55177;ERIZE LA PETITE;55;44;2.00;123.00;78.00;90.00;306.000;Jour et Nuit;;Feux à éclats;;2007-09-30;SGRE;G90-2MW;861973.0;6871408.0;2154;Lambert-93;2022-09-29;
0006209339_E3;0006209339;55177;ERIZE LA PETITE;55;44;2.00;123.00;78.00;90.00;308.000;Jour et Nuit;;Feux à éclats;;2007-09-30;SGRE;G90-2MW;862399.0;6871098.0;2154;Lambert-93;2022-09-29;
0006209339_E4;0006209339;55177;ERIZE LA PETITE;55;44;2.00;123.00;78.00;90.00;308.000;Jour et Nuit;;Feux à éclats;;2007-09-30;SGRE;G90-2MW;862936.0;6870693.0;2154;Lambert-93;2022-09-29;
0006209339_E5;0006209339;55177;ERIZE LA PETITE;55;44;2.00;123.00;78.00;90.00;303.000;Jour et Nuit;;Feux à éclats;;2007-09-30;SGRE;G90-2MW;862990.0;6870151.0;2154;Lambert-93;2022-09-29;
0006209339_E6;0006209339;55442;RAIVAL;55;44;2.00;123.00;78.00;90.00;307.000;Jour et Nuit;;Feux à éclats;;2007-09-30;SGRE;G90-2MW;863133.0;6869707.0;2154;Lambert-93;2022-09-29;
0006811119_E1;0006811119;12102;FLAVIN;12;76;2.20;130.00;80.00;100.00;797.000;Jour et Nuit;;Feux à éclats;;2018-11-05;VESTAS;V100-2.2MW;675031.94;6355782.0;2154;Lambert-93;2022-09-29;
0006811119_E2;0006811119;12102;FLAVIN;12;76;2.20;130.00;80.00;100.00;813.000;Jour et Nuit;;Feux à éclats;;2018-11-05;VESTAS;V100-2.2MW;674994.94;6355575.0;2154;Lambert-93;2022-09-29;
0006811119_E3;0006811119;12102;FLAVIN;12;76;2.20;130.00;80.00;100.00;798.000;Jour et Nuit;;Feux à éclats;;2018-11-05;VESTAS;V100-2.2MW;674943.0;6355378.0;2154;Lambert-93;2022-09-29;
0006811119_E4;0006811119;12102;FLAVIN;12;76;2.20;130.00;80.00;100.00;794.000;Jour et Nuit;;Feux à éclats;;2018-11-05;VESTAS;V100-2.2MW;674873.94;6355179.0;2154;Lambert-93;2022-09-29;
0006811119_E5;0006811119;12102;FLAVIN;12;76;2.20;130.00;80.00;100.00;791.000;Jour et Nuit;;Feux à éclats;;2018-11-05;VESTAS;V100-2.2MW;674788.06;6354986.0;2154;Lambert-93;2022-09-29;
0007209481_E1;0007209481;79174;MELLE;79;75;2.00;140.00;101.00;80.00;121.000;Jour et Nuit;;Feux à éclats;;2009-11-12;VESTAS;V80-2.0MW;454750.0;6574792.0;2154;Lambert-93;2022-09-29;
0007209481_E2;0007209481;79174;MELLE;79;75;2.00;140.00;101.00;80.00;121.000;Jour et Nuit;;Feux à éclats;;2009-11-12;VESTAS;V80-2.0MW;454573.0;6575264.0;2154;Lambert-93;2022-09-29;
0007209481_E3;0007209481;79174;MELLE;79;75;2.00;140.00;101.00;80.00;124.000;Jour et Nuit;;Feux à éclats;;2009-11-12;VESTAS;V80-2.0MW;455045.0;6575067.0;2154;Lambert-93;2022-09-29;
0007209481_E4;0007209481;79174;MELLE;79;75;2.00;140.00;101.00;80.00;129.000;Jour et Nuit;;Feux à éclats;;2009-11-12;VESTAS;V80-2.0MW;454858.0;6575660.0;2154;Lambert-93;2022-09-29;
0007209481_E5;0007209481;79174;MELLE;79;75;2.00;140.00;101.00;80.00;130.000;Jour et Nuit;;Feux à éclats;;2009-11-12;VESTAS;V80-2.0MW;455400.0;6575399.0;2154;Lambert-93;2022-09-29;
0007209481_E6;0007209481;79174;MELLE;79;75;2.00;140.00;101.00;80.00;131.000;Jour et Nuit;;Feux à éclats;;2009-11-12;VESTAS;V80-2.0MW;455087.0;6575979.0;2154;Lambert-93;2022-09-29;
0007209673_E1;0007209673;79204;PERIGNE;79;75;2.00;145.00;96.00;100.00;89.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V100-2.0MW;451149.0;6570422.0;2154;Lambert-93;2022-09-29;
0007209673_E2;0007209673;79204;PERIGNE;79;75;2.00;145.00;96.00;100.00;87.000;Jour et Nuit;;Feux à éclats;;2017-09-12;VESTAS;V100-2.0MW;451093.0;6570838.0;2154;Lambert-93;2022-09-29;
0007209673_E3;0007209673;79204;PERIGNE;79;75;2.00;130.00;81.00;100.00;93.000;Jour et Nuit;;Feux à éclats;;2017-09-12;VESTAS;V100-2.0MW;450993.0;6571274.0;2154;Lambert-93;2022-09-29;
0007209673_E4;0007209673;79204;PERIGNE;79;75;2.00;130.00;81.00;100.00;94.000;Jour et Nuit;;Feux à éclats;;2017-09-12;VESTAS;V100-2.0MW;451470.0;6571199.0;2154;Lambert-93;2022-09-29;
0003703160_E1;0003703160;48027;MONT LOZERE ET GOULET;48;76;3.00;124.99;86.39;82.00;1359.000;Jour et Nuit;;Feux à éclats;;;ENERCON;E-82 E4;766135.0;6388397.0;2154;Lambert-93;2022-10-19;
0003703160_E2;0003703160;48027;MONT LOZERE ET GOULET;48;76;3.00;124.99;86.39;82.00;1377.000;Jour et Nuit;;Feux à éclats;;;ENERCON;E-82 E4;766268.0;6388489.0;2154;Lambert-93;2022-10-19;
0003703160_E3;0003703160;48027;MONT LOZERE ET GOULET;48;76;3.00;124.99;86.39;82.00;1374.000;Jour et Nuit;;Feux à éclats;;;ENERCON;E-82 E4;766447.0;6388538.0;2154;Lambert-93;2022-10-19;
